,timestamp,EngineSpeed ,ThreshingSpeed ,SeparatorDrive 
2821,12.814696,1197.75,545.0,1.0
2822,12.823748,1195.5,545.0,1.0
2823,12.824027,1195.5,545.0,1.0
2824,12.834217,1193.75,545.0,1.0
2825,12.834512,1193.75,545.0,1.0
2826,12.84363,1192.5,545.0,1.0
2827,12.843909,1192.5,545.0,1.0
2828,12.854861,1191.75,545.0,1.0
2829,12.855812,1191.75,545.0,1.0
2830,12.863528,1193.25,545.0,1.0
2831,12.864053,1193.25,545.0,1.0
2832,12.874407,1194.5,545.0,1.0
2833,12.874702,1194.5,545.0,1.0
2834,12.883943,1196.75,545.0,1.0
2835,12.88423,1196.75,545.0,1.0
2836,12.894363,1199.25,545.0,1.0
2837,12.89465,1199.25,545.0,1.0
2838,12.903858,1200.25,545.0,1.0
2839,12.904144,1200.25,545.0,1.0
2840,12.910796,1200.75,545.0,1.0
2841,12.911083,1200.75,545.0,1.0
2842,12.914089,1200.75,545.0,1.0
2843,12.914384,1200.75,545.0,1.0
2844,12.923731,1201.5,545.0,1.0
2845,12.924018,1201.5,545.0,1.0
2846,12.934733,1200.25,545.0,1.0
2847,12.935028,1200.25,545.0,1.0
2848,12.94372,1197.75,545.0,1.0
2849,12.944007,1197.75,545.0,1.0
2850,12.954451,1195.25,545.0,1.0
2851,12.955303,1195.25,545.0,1.0
2852,12.963627,1194.25,545.0,1.0
2853,12.963905,1194.25,545.0,1.0
2854,12.974571,1194.0,545.0,1.0
2855,12.97485,1194.0,545.0,1.0
2856,12.983853,1194.75,545.0,1.0
2857,12.984131,1194.75,545.0,1.0
2858,12.994068,1197.25,545.0,1.0
2859,12.994379,1197.25,545.0,1.0
2860,13.003767,1200.25,545.0,1.0
2861,13.004054,1200.25,545.0,1.0
2862,13.010788,1200.25,545.0,1.0
2863,13.011083,1200.25,545.0,1.0
2864,13.014499,1200.25,544.0,1.0
2865,13.014786,1200.25,544.0,1.0
2866,13.023617,1199.0,544.0,1.0
2867,13.023895,1199.0,544.0,1.0
2868,13.034307,1197.5,544.0,1.0
2869,13.03461,1197.5,544.0,1.0
2870,13.043646,1195.75,544.0,1.0
2871,13.043924,1195.75,544.0,1.0
2872,13.05459,1195.0,544.0,1.0
2873,13.055246,1195.0,544.0,1.0
2874,13.063733,1195.75,544.0,1.0
2875,13.064019,1195.75,544.0,1.0
2876,13.074243,1197.5,544.0,1.0
2877,13.074546,1197.5,544.0,1.0
2878,13.083779,1200.0,544.0,1.0
2879,13.084065,1200.0,544.0,1.0
2880,13.094477,1201.25,544.0,1.0
2881,13.094756,1201.25,544.0,1.0
2882,13.103808,1200.5,544.0,1.0
2883,13.104087,1200.5,544.0,1.0
2884,13.11046,1198.5,544.0,1.0
2885,13.110755,1198.5,544.0,1.0
2886,13.114032,1198.5,544.0,1.0
2887,13.114482,1198.5,544.0,1.0
2888,13.123723,1196.75,544.0,1.0
2889,13.124009,1196.75,544.0,1.0
2890,13.134659,1195.25,544.0,1.0
2891,13.134954,1195.25,544.0,1.0
2892,13.143711,1194.25,544.0,1.0
2893,13.143998,1194.25,544.0,1.0
2894,13.154385,1194.75,544.0,1.0
2895,13.154967,1194.75,544.0,1.0
2896,13.163569,1197.0,544.0,1.0
2897,13.163855,1197.0,544.0,1.0
2898,13.174587,1198.5,544.0,1.0
2899,13.174874,1198.5,544.0,1.0
2900,13.183983,1199.75,544.0,1.0
2901,13.18427,1199.75,544.0,1.0
2902,13.194125,1201.25,544.0,1.0
2903,13.19442,1201.25,544.0,1.0
2904,13.203595,1201.25,544.0,1.0
2905,13.203922,1201.25,544.0,1.0
2906,13.210705,1199.0,544.0,1.0
2907,13.211017,1199.0,544.0,1.0
2908,13.214392,1199.0,545.0,1.0
2909,13.21467,1199.0,545.0,1.0
2910,13.223739,1197.25,545.0,1.0
2911,13.224017,1197.25,545.0,1.0
2912,13.234372,1196.5,545.0,1.0
2913,13.234683,1196.5,545.0,1.0
2914,13.243506,1196.5,545.0,1.0
2915,13.243801,1196.5,545.0,1.0
2916,13.254729,1197.0,545.0,1.0
2917,13.255376,1197.0,545.0,1.0
2918,13.26356,1198.0,545.0,1.0
2919,13.266821,1198.0,545.0,1.0
2920,13.274218,1198.5,545.0,1.0
2921,13.276774,1198.5,545.0,1.0
2922,13.284278,1198.75,545.0,1.0
2923,13.284581,1198.75,545.0,1.0
2924,13.29437,1199.25,545.0,1.0
2925,13.294649,1199.25,545.0,1.0
2926,13.303971,1199.25,545.0,1.0
2927,13.304258,1199.25,545.0,1.0
2928,13.310427,1198.0,545.0,1.0
2929,13.310722,1198.0,545.0,1.0
2930,13.31422,1198.0,545.0,1.0
2931,13.314678,1198.0,545.0,1.0
2932,13.323763,1198.5,545.0,1.0
2933,13.324042,1198.5,545.0,1.0
2934,13.335126,1199.5,545.0,1.0
2935,13.33542,1199.5,545.0,1.0
2936,13.343703,1199.75,545.0,1.0
2937,13.343989,1199.75,545.0,1.0
2938,13.354467,1199.25,545.0,1.0
2939,13.355319,1199.25,545.0,1.0
2940,13.363535,1198.5,545.0,1.0
2941,13.363863,1198.5,545.0,1.0
2942,13.374619,1197.5,545.0,1.0
2943,13.374922,1197.5,545.0,1.0
2944,13.38431,1197.75,545.0,1.0
2945,13.384605,1197.75,545.0,1.0
2946,13.3941,1198.25,545.0,1.0
2947,13.394403,1198.25,545.0,1.0
2948,13.403799,1198.25,545.0,1.0
2949,13.404086,1198.25,545.0,1.0
2950,13.410492,1198.5,545.0,1.0
2951,13.410779,1198.5,545.0,1.0
2952,13.414465,1198.5,545.0,1.0
2953,13.414752,1198.5,545.0,1.0
2954,13.423779,1200.0,545.0,1.0
2955,13.424066,1200.0,545.0,1.0
2956,13.434454,1200.25,545.0,1.0
2957,13.434748,1200.25,545.0,1.0
2958,13.443653,1199.25,545.0,1.0
2959,13.443932,1199.25,545.0,1.0
2960,13.454761,1197.5,545.0,1.0
2961,13.455441,1197.5,545.0,1.0
2962,13.463584,1196.0,545.0,1.0
2963,13.463871,1196.0,545.0,1.0
2964,13.474422,1194.5,545.0,1.0
2965,13.474717,1194.5,545.0,1.0
2966,13.483982,1193.75,545.0,1.0
2967,13.484269,1193.75,545.0,1.0
2968,13.494525,1194.5,545.0,1.0
2969,13.494804,1194.5,545.0,1.0
2970,13.50393,1196.25,545.0,1.0
2971,13.504217,1196.25,545.0,1.0
2972,13.510639,1197.0,545.0,1.0
2973,13.510934,1197.0,545.0,1.0
2974,13.514129,1197.0,545.0,1.0
2975,13.514432,1197.0,545.0,1.0
2976,13.523714,1198.0,545.0,1.0
2977,13.524,1198.0,545.0,1.0
2978,13.534691,1198.5,545.0,1.0
2979,13.534994,1198.5,545.0,1.0
2980,13.543825,1198.0,545.0,1.0
2981,13.544382,1198.0,545.0,1.0
2982,13.554573,1197.5,545.0,1.0
2983,13.555163,1197.5,545.0,1.0
2984,13.563617,1197.25,545.0,1.0
2985,13.563904,1197.25,545.0,1.0
2986,13.574864,1197.5,545.0,1.0
2987,13.575168,1197.5,545.0,1.0
2988,13.583933,1198.75,545.0,1.0
2989,13.58422,1198.75,545.0,1.0
2990,13.594181,1200.25,545.0,1.0
2991,13.594484,1200.25,545.0,1.0
2992,13.60402,1201.0,545.0,1.0
2993,13.604306,1201.0,545.0,1.0
2994,13.610483,1199.75,545.0,1.0
2995,13.61077,1199.75,545.0,1.0
2996,13.614522,1199.75,545.0,1.0
2997,13.6148,1199.75,545.0,1.0
2998,13.623959,1198.5,545.0,1.0
2999,13.624246,1198.5,545.0,1.0
3000,13.634265,1197.0,545.0,1.0
3001,13.635223,1197.0,545.0,1.0
3002,13.643661,1195.75,545.0,1.0
3003,13.644193,1195.75,545.0,1.0
3004,13.654917,1195.0,545.0,1.0
3005,13.655801,1195.0,545.0,1.0
3006,13.663666,1195.0,545.0,1.0
3007,13.664223,1195.0,545.0,1.0
3008,13.674487,1195.25,545.0,1.0
3009,13.674782,1195.25,545.0,1.0
3010,13.683752,1197.0,545.0,1.0
3011,13.684039,1197.0,545.0,1.0
3012,13.694484,1199.0,545.0,1.0
3013,13.694763,1199.0,545.0,1.0
3014,13.703888,1201.0,545.0,1.0
3015,13.704167,1201.0,545.0,1.0
3016,13.710467,1201.0,545.0,1.0
3017,13.710753,1201.0,545.0,1.0
3018,13.714145,1201.0,545.0,1.0
3019,13.714448,1201.0,545.0,1.0
3020,13.723787,1201.5,545.0,1.0
3021,13.724082,1201.5,545.0,1.0
3022,13.734666,1201.75,545.0,1.0
3023,13.735116,1201.75,545.0,1.0
3024,13.743726,1201.5,545.0,1.0
3025,13.744259,1201.5,545.0,1.0
3026,13.754556,1201.75,545.0,1.0
3027,13.755408,1201.75,545.0,1.0
3028,13.763518,1202.25,545.0,1.0
3029,13.763805,1202.25,545.0,1.0
3030,13.774749,1201.25,545.0,1.0
3031,13.775052,1201.25,545.0,1.0
3032,13.784023,1199.75,545.0,1.0
3033,13.784309,1199.75,545.0,1.0
3034,13.794189,1199.25,545.0,1.0
3035,13.794492,1199.25,545.0,1.0
3036,13.803814,1198.75,545.0,1.0
3037,13.804101,1198.75,545.0,1.0
3038,13.810655,1197.25,545.0,1.0
3039,13.810941,1197.25,545.0,1.0
3040,13.814636,1197.25,546.0,1.0
3041,13.814939,1197.25,546.0,1.0
3042,13.82386,1197.25,546.0,1.0
3043,13.824147,1197.25,546.0,1.0
3044,13.834207,1198.75,546.0,1.0
3045,13.834543,1198.75,546.0,1.0
3046,13.843734,1199.75,546.0,1.0
3047,13.844021,1199.75,546.0,1.0
3048,13.854875,1199.75,546.0,1.0
3049,13.855719,1199.75,546.0,1.0
3050,13.86369,1199.75,546.0,1.0
3051,13.864222,1199.75,546.0,1.0
3052,13.874495,1200.0,546.0,1.0
3053,13.874814,1200.0,546.0,1.0
3054,13.883744,1201.0,546.0,1.0
3055,13.88403,1201.0,546.0,1.0
3056,13.894541,1201.5,546.0,1.0
3057,13.894828,1201.5,546.0,1.0
3058,13.903814,1201.5,546.0,1.0
3059,13.904101,1201.5,546.0,1.0
3060,13.910482,1201.25,546.0,1.0
3061,13.910769,1201.25,546.0,1.0
3062,13.914112,1201.25,546.0,1.0
3063,13.914677,1201.25,546.0,1.0
3064,13.923819,1201.25,546.0,1.0
3065,13.924106,1201.25,546.0,1.0
3066,13.934542,1200.5,546.0,1.0
3067,13.934821,1200.5,546.0,1.0
3068,13.94375,1199.5,546.0,1.0
3069,13.944037,1199.5,546.0,1.0
3070,13.954506,1199.0,546.0,1.0
3071,13.955358,1199.0,546.0,1.0
3072,13.963567,1199.25,546.0,1.0
3073,13.963853,1199.25,546.0,1.0
3074,13.974691,1199.5,546.0,1.0
3075,13.974986,1199.5,546.0,1.0
3076,13.983842,1200.25,546.0,1.0
3077,13.984129,1200.25,546.0,1.0
3078,13.994254,1202.0,546.0,1.0
3079,13.994557,1202.0,546.0,1.0
3080,14.003732,1202.75,546.0,1.0
3081,14.004019,1202.75,546.0,1.0
3082,14.010515,1201.25,546.0,1.0
3083,14.010802,1201.25,546.0,1.0
3084,14.01448,1201.25,545.0,1.0
3085,14.014767,1201.25,545.0,1.0
3086,14.023917,1200.25,545.0,1.0
3087,14.024204,1200.25,545.0,1.0
3088,14.034206,1198.75,545.0,1.0
3089,14.034509,1198.75,545.0,1.0
3090,14.043684,1197.5,545.0,1.0
3091,14.043971,1197.5,545.0,1.0
3092,14.054916,1198.0,545.0,1.0
3093,14.055923,1198.0,545.0,1.0
3094,14.063697,1200.0,545.0,1.0
3095,14.063984,1200.0,545.0,1.0
3096,14.074347,1201.75,545.0,1.0
3097,14.074691,1201.75,545.0,1.0
3098,14.083923,1203.75,545.0,1.0
3099,14.08421,1203.75,545.0,1.0
3100,14.094516,1205.0,545.0,1.0
3101,14.094802,1205.0,545.0,1.0
3102,14.103822,1204.5,545.0,1.0
3103,14.104109,1204.5,545.0,1.0
3104,14.110646,1201.75,545.0,1.0
3105,14.110941,1201.75,545.0,1.0
3106,14.114226,1201.75,546.0,1.0
3107,14.114529,1201.75,546.0,1.0
3108,14.123892,1200.25,546.0,1.0
3109,14.124179,1200.25,546.0,1.0
3110,14.134484,1199.0,546.0,1.0
3111,14.134771,1199.0,546.0,1.0
3112,14.143725,1197.75,546.0,1.0
3113,14.144012,1197.75,546.0,1.0
3114,14.154547,1196.75,546.0,1.0
3115,14.155522,1196.75,546.0,1.0
3116,14.16364,1197.25,546.0,1.0
3117,14.163918,1197.25,546.0,1.0
3118,14.174642,1198.0,546.0,1.0
3119,14.174945,1198.0,546.0,1.0
3120,14.184333,1199.5,546.0,1.0
3121,14.184628,1199.5,546.0,1.0
3122,14.194204,1201.25,546.0,1.0
3123,14.194499,1201.25,546.0,1.0
3124,14.203789,1203.25,546.0,1.0
3125,14.204067,1203.25,546.0,1.0
3126,14.210506,1204.5,546.0,1.0
3127,14.210793,1204.5,546.0,1.0
3128,14.214643,1204.5,547.0,1.0
3129,14.214938,1204.5,547.0,1.0
3130,14.223835,1205.5,547.0,1.0
3131,14.224121,1205.5,547.0,1.0
3132,14.234312,1205.0,547.0,1.0
3133,14.234615,1205.0,547.0,1.0
3134,14.243708,1203.5,547.0,1.0
3135,14.243995,1203.5,547.0,1.0
3136,14.254841,1202.25,547.0,1.0
3137,14.255685,1202.25,547.0,1.0
3138,14.263664,1201.5,547.0,1.0
3139,14.269145,1201.5,547.0,1.0
3140,14.274363,1199.25,547.0,1.0
3141,14.282801,1199.25,547.0,1.0
3142,14.284357,1199.0,547.0,1.0
3143,14.284808,1199.0,547.0,1.0
3144,14.294663,1200.75,547.0,1.0
3145,14.294966,1200.75,547.0,1.0
3146,14.303903,1202.25,547.0,1.0
3147,14.304428,1202.25,547.0,1.0
3148,14.310498,1202.5,547.0,1.0
3149,14.310785,1202.5,547.0,1.0
3150,14.314307,1202.5,546.0,1.0
3151,14.314602,1202.5,546.0,1.0
3152,14.323687,1203.5,546.0,1.0
3153,14.323965,1203.5,546.0,1.0
3154,14.335107,1204.25,546.0,1.0
3155,14.335401,1204.25,546.0,1.0
3156,14.343864,1203.75,546.0,1.0
3157,14.344151,1203.75,546.0,1.0
3158,14.354522,1202.25,546.0,1.0
3159,14.355382,1202.25,546.0,1.0
3160,14.363574,1201.0,546.0,1.0
3161,14.36386,1201.0,546.0,1.0
3162,14.374797,1200.0,546.0,1.0
3163,14.3751,1200.0,546.0,1.0
3164,14.38434,1200.75,546.0,1.0
3165,14.384685,1200.75,546.0,1.0
3166,14.39413,1202.25,546.0,1.0
3167,14.394433,1202.25,546.0,1.0
3168,14.403985,1203.75,546.0,1.0
3169,14.404263,1203.75,546.0,1.0
3170,14.410661,1204.25,546.0,1.0
3171,14.410948,1204.25,546.0,1.0
3172,14.414422,1204.25,547.0,1.0
3173,14.414708,1204.25,547.0,1.0
3174,14.423818,1204.75,547.0,1.0
3175,14.424096,1204.75,547.0,1.0
3176,14.434353,1203.25,547.0,1.0
3177,14.434697,1203.25,547.0,1.0
3178,14.443601,1200.25,547.0,1.0
3179,14.443888,1200.25,547.0,1.0
3180,14.454734,1197.0,547.0,1.0
3181,14.455472,1197.0,547.0,1.0
3182,14.463582,1195.25,547.0,1.0
3183,14.463868,1195.25,547.0,1.0
3184,14.474395,1195.0,547.0,1.0
3185,14.474698,1195.0,547.0,1.0
3186,14.48434,1197.25,547.0,1.0
3187,14.484684,1197.25,547.0,1.0
3188,14.494408,1200.0,547.0,1.0
3189,14.494695,1200.0,547.0,1.0
3190,14.504108,1202.75,547.0,1.0
3191,14.504402,1202.75,547.0,1.0
3192,14.510489,1204.25,547.0,1.0
3193,14.510776,1204.25,547.0,1.0
3194,14.514184,1204.25,546.0,1.0
3195,14.514479,1204.25,546.0,1.0
3196,14.523809,1205.5,546.0,1.0
3197,14.524104,1205.5,546.0,1.0
3198,14.534885,1205.0,546.0,1.0
3199,14.535188,1205.0,546.0,1.0
3200,14.543798,1204.0,546.0,1.0
3201,14.544084,1204.0,546.0,1.0
3202,14.554439,1203.0,546.0,1.0
3203,14.555029,1203.0,546.0,1.0
3204,14.563655,1202.5,546.0,1.0
3205,14.563942,1202.5,546.0,1.0
3206,14.574755,1201.25,546.0,1.0
3207,14.57505,1201.25,546.0,1.0
3208,14.584414,1201.5,546.0,1.0
3209,14.5847,1201.5,546.0,1.0
3210,14.594088,1203.0,546.0,1.0
3211,14.594408,1203.0,546.0,1.0
3212,14.603862,1203.25,546.0,1.0
3213,14.604197,1203.25,546.0,1.0
3214,14.610628,1202.25,546.0,1.0
3215,14.610923,1202.25,546.0,1.0
3216,14.61474,1202.25,547.0,1.0
3217,14.615044,1202.25,547.0,1.0
3218,14.623883,1202.75,547.0,1.0
3219,14.624342,1202.75,547.0,1.0
3220,14.634426,1203.25,547.0,1.0
3221,14.635417,1203.25,547.0,1.0
3222,14.643691,1203.0,547.0,1.0
3223,14.64397,1203.0,547.0,1.0
3224,14.654849,1201.75,547.0,1.0
3225,14.655684,1201.75,547.0,1.0
3226,14.66363,1201.0,547.0,1.0
3227,14.663917,1201.0,547.0,1.0
3228,14.674526,1200.25,547.0,1.0
3229,14.675091,1200.25,547.0,1.0
3230,14.683856,1200.5,547.0,1.0
3231,14.684143,1200.5,547.0,1.0
3232,14.694432,1201.75,547.0,1.0
3233,14.694711,1201.75,547.0,1.0
3234,14.703919,1203.25,547.0,1.0
3235,14.704197,1203.25,547.0,1.0
3236,14.7108,1204.25,547.0,1.0
3237,14.711087,1204.25,547.0,1.0
3238,14.714142,1204.25,547.0,1.0
3239,14.714437,1204.25,547.0,1.0
3240,14.723981,1205.0,547.0,1.0
3241,14.724276,1205.0,547.0,1.0
3242,14.734786,1204.75,547.0,1.0
3243,14.735147,1204.75,547.0,1.0
3244,14.743773,1204.0,547.0,1.0
3245,14.744059,1204.0,547.0,1.0
3246,14.754594,1202.75,547.0,1.0
3247,14.755176,1202.75,547.0,1.0
3248,14.763589,1201.25,547.0,1.0
3249,14.763876,1201.25,547.0,1.0
3250,14.774657,1199.0,547.0,1.0
3251,14.775238,1199.0,547.0,1.0
3252,14.784643,1198.75,547.0,1.0
3253,14.784987,1198.75,547.0,1.0
3254,14.794227,1200.0,547.0,1.0
3255,14.794801,1200.0,547.0,1.0
3256,14.803845,1201.25,547.0,1.0
3257,14.804123,1201.25,547.0,1.0
3258,14.810505,1202.0,547.0,1.0
3259,14.8108,1202.0,547.0,1.0
3260,14.814584,1202.0,547.0,1.0
3261,14.814871,1202.0,547.0,1.0
3262,14.823931,1203.5,547.0,1.0
3263,14.824218,1203.5,547.0,1.0
3264,14.834409,1204.0,547.0,1.0
3265,14.834704,1204.0,547.0,1.0
3266,14.843682,1202.75,547.0,1.0
3267,14.843985,1202.75,547.0,1.0
3268,14.855012,1201.5,547.0,1.0
3269,14.855872,1201.5,547.0,1.0
3270,14.863597,1200.75,547.0,1.0
3271,14.863884,1200.75,547.0,1.0
3272,14.874337,1199.75,547.0,1.0
3273,14.87491,1199.75,547.0,1.0
3274,14.88384,1200.75,547.0,1.0
3275,14.884118,1200.75,547.0,1.0
3276,14.894465,1203.25,547.0,1.0
3277,14.894743,1203.25,547.0,1.0
3278,14.903885,1203.75,547.0,1.0
3279,14.904164,1203.75,547.0,1.0
3280,14.910504,1203.5,547.0,1.0
3281,14.910791,1203.5,547.0,1.0
3282,14.914183,1203.5,547.0,1.0
3283,14.914478,1203.5,547.0,1.0
3284,14.923784,1203.5,547.0,1.0
3285,14.92407,1203.5,547.0,1.0
3286,14.934605,1203.25,547.0,1.0
3287,14.934884,1203.25,547.0,1.0
3288,14.943789,1202.25,547.0,1.0
3289,14.944075,1202.25,547.0,1.0
3290,14.95452,1201.0,547.0,1.0
3291,14.95511,1201.0,547.0,1.0
3292,14.963654,1201.0,547.0,1.0
3293,14.963941,1201.0,547.0,1.0
3294,14.974713,1201.0,547.0,1.0
3295,14.975016,1201.0,547.0,1.0
3296,14.983897,1201.5,547.0,1.0
3297,14.984175,1201.5,547.0,1.0
3298,14.994251,1202.0,547.0,1.0
3299,14.994554,1202.0,547.0,1.0
3300,15.003869,1202.0,547.0,1.0
3301,15.004164,1202.0,547.0,1.0
3302,15.010717,1202.0,547.0,1.0
3303,15.011028,1202.0,547.0,1.0
3304,15.014543,1202.0,547.0,1.0
3305,15.01483,1202.0,547.0,1.0
3306,15.023783,1202.5,547.0,1.0
3307,15.02407,1202.5,547.0,1.0
3308,15.034228,1202.5,547.0,1.0
3309,15.034523,1202.5,547.0,1.0
3310,15.04369,1202.75,547.0,1.0
3311,15.043977,1202.75,547.0,1.0
3312,15.054831,1203.25,547.0,1.0
3313,15.055544,1203.25,547.0,1.0
3314,15.063834,1203.25,547.0,1.0
3315,15.064121,1203.25,547.0,1.0
3316,15.074394,1201.75,547.0,1.0
3317,15.074713,1201.75,547.0,1.0
3318,15.083814,1200.75,547.0,1.0
3319,15.084093,1200.75,547.0,1.0
3320,15.094661,1200.0,547.0,1.0
3321,15.094947,1200.0,547.0,1.0
3322,15.103893,1198.0,547.0,1.0
3323,15.104172,1198.0,547.0,1.0
3324,15.110545,1197.0,547.0,1.0
3325,15.11084,1197.0,547.0,1.0
3326,15.11419,1197.0,547.0,1.0
3327,15.114493,1197.0,547.0,1.0
3328,15.123873,1199.25,547.0,1.0
3329,15.12416,1199.25,547.0,1.0
3330,15.134498,1201.5,547.0,1.0
3331,15.134777,1201.5,547.0,1.0
3332,15.143739,1203.5,547.0,1.0
3333,15.144026,1203.5,547.0,1.0
3334,15.154601,1204.5,547.0,1.0
3335,15.155462,1204.5,547.0,1.0
3336,15.163736,1204.75,547.0,1.0
3337,15.164022,1204.75,547.0,1.0
3338,15.174803,1203.75,547.0,1.0
3339,15.175098,1203.75,547.0,1.0
3340,15.183994,1203.0,547.0,1.0
3341,15.184281,1203.0,547.0,1.0
3342,15.194251,1202.25,547.0,1.0
3343,15.194554,1202.25,547.0,1.0
3344,15.203786,1201.5,547.0,1.0
3345,15.204065,1201.5,547.0,1.0
3346,15.21052,1201.25,547.0,1.0
3347,15.210807,1201.25,547.0,1.0
3348,15.214616,1201.25,546.0,1.0
3349,15.214903,1201.25,546.0,1.0
3350,15.223988,1202.25,546.0,1.0
3351,15.224274,1202.25,546.0,1.0
3352,15.234162,1202.5,546.0,1.0
3353,15.234465,1202.5,546.0,1.0
3354,15.243698,1202.0,546.0,1.0
3355,15.243984,1202.0,546.0,1.0
3356,15.254765,1201.25,546.0,1.0
3357,15.255519,1201.25,546.0,1.0
3358,15.263719,1201.25,546.0,1.0
3359,15.269355,1201.25,546.0,1.0
3360,15.274655,1200.75,546.0,1.0
3361,15.275589,1200.75,546.0,1.0
3362,15.283863,1201.5,546.0,1.0
3363,15.28415,1201.5,546.0,1.0
3364,15.294447,1202.75,546.0,1.0
3365,15.294726,1202.75,546.0,1.0
3366,15.303892,1202.75,546.0,1.0
3367,15.304179,1202.75,546.0,1.0
3368,15.3107,1201.5,546.0,1.0
3369,15.310987,1201.5,546.0,1.0
3370,15.314386,1201.5,546.0,1.0
3371,15.314714,1201.5,546.0,1.0
3372,15.323922,1200.25,546.0,1.0
3373,15.324209,1200.25,546.0,1.0
3374,15.335022,1199.25,546.0,1.0
3375,15.335325,1199.25,546.0,1.0
3376,15.343706,1199.5,546.0,1.0
3377,15.343992,1199.5,546.0,1.0
3378,15.35447,1200.0,546.0,1.0
3379,15.355052,1200.0,546.0,1.0
3380,15.363833,1200.75,546.0,1.0
3381,15.36412,1200.75,546.0,1.0
3382,15.374811,1201.25,546.0,1.0
3383,15.375114,1201.25,546.0,1.0
3384,15.384453,1203.75,546.0,1.0
3385,15.384748,1203.75,546.0,1.0
3386,15.39416,1206.0,546.0,1.0
3387,15.394463,1206.0,546.0,1.0
3388,15.403761,1204.75,546.0,1.0
3389,15.404048,1204.75,546.0,1.0
3390,15.410651,1203.0,546.0,1.0
3391,15.410946,1203.0,546.0,1.0
3392,15.414771,1203.0,547.0,1.0
3393,15.415066,1203.0,547.0,1.0
3394,15.424077,1201.75,547.0,1.0
3395,15.424413,1201.75,547.0,1.0
3396,15.43426,1200.0,547.0,1.0
3397,15.434563,1200.0,547.0,1.0
3398,15.443681,1197.5,547.0,1.0
3399,15.444082,1197.5,547.0,1.0
3400,15.454765,1195.5,547.0,1.0
3401,15.455518,1195.5,547.0,1.0
3402,15.463833,1196.0,547.0,1.0
3403,15.46412,1196.0,547.0,1.0
3404,15.474671,1197.25,547.0,1.0
3405,15.474999,1197.25,547.0,1.0
3406,15.483895,1199.5,547.0,1.0
3407,15.484182,1199.5,547.0,1.0
3408,15.494643,1201.5,547.0,1.0
3409,15.494922,1201.5,547.0,1.0
3410,15.503769,1202.0,547.0,1.0
3411,15.504056,1202.0,547.0,1.0
3412,15.510528,1201.25,547.0,1.0
3413,15.510814,1201.25,547.0,1.0
3414,15.514361,1201.25,546.0,1.0
3415,15.514714,1201.25,546.0,1.0
3416,15.523897,1200.75,546.0,1.0
3417,15.524175,1200.75,546.0,1.0
3418,15.534718,1199.75,546.0,1.0
3419,15.535022,1199.75,546.0,1.0
3420,15.543877,1199.5,546.0,1.0
3421,15.544164,1199.5,546.0,1.0
3422,15.554502,1199.75,546.0,1.0
3423,15.555092,1199.75,546.0,1.0
3424,15.563808,1200.75,546.0,1.0
3425,15.564193,1200.75,546.0,1.0
3426,15.574958,1201.0,546.0,1.0
3427,15.575261,1201.0,546.0,1.0
3428,15.583903,1203.0,546.0,1.0
3429,15.584182,1203.0,546.0,1.0
3430,15.594446,1204.75,546.0,1.0
3431,15.594741,1204.75,546.0,1.0
3432,15.6039,1204.75,546.0,1.0
3433,15.604187,1204.75,546.0,1.0
3434,15.610716,1204.25,546.0,1.0
3435,15.611002,1204.25,546.0,1.0
3436,15.614648,1204.25,546.0,1.0
3437,15.614926,1204.25,546.0,1.0
3438,15.624364,1204.25,546.0,1.0
3439,15.62465,1204.25,546.0,1.0
3440,15.634333,1202.75,546.0,1.0
3441,15.635185,1202.75,546.0,1.0
3442,15.643713,1200.75,546.0,1.0
3443,15.644,1200.75,546.0,1.0
3444,15.654903,1199.25,546.0,1.0
3445,15.655739,1199.25,546.0,1.0
3446,15.663816,1198.25,546.0,1.0
3447,15.664283,1198.25,546.0,1.0
3448,15.674605,1197.5,546.0,1.0
3449,15.674908,1197.5,546.0,1.0
3450,15.683895,1199.25,546.0,1.0
3451,15.684182,1199.25,546.0,1.0
3452,15.694528,1201.5,546.0,1.0
3453,15.694815,1201.5,546.0,1.0
3454,15.703891,1202.25,546.0,1.0
3455,15.704178,1202.25,546.0,1.0
3456,15.710584,1202.75,546.0,1.0
3457,15.710871,1202.75,546.0,1.0
3458,15.714336,1202.75,546.0,1.0
3459,15.714631,1202.75,546.0,1.0
3460,15.724003,1203.75,546.0,1.0
3461,15.72429,1203.75,546.0,1.0
3462,15.734571,1203.5,546.0,1.0
3463,15.734874,1203.5,546.0,1.0
3464,15.743893,1202.5,546.0,1.0
3465,15.744278,1202.5,546.0,1.0
3466,15.754551,1201.5,546.0,1.0
3467,15.755141,1201.5,546.0,1.0
3468,15.763791,1200.75,546.0,1.0
3469,15.764078,1200.75,546.0,1.0
3470,15.774916,1198.75,546.0,1.0
3471,15.775211,1198.75,546.0,1.0
3472,15.784132,1198.25,546.0,1.0
3473,15.784419,1198.25,546.0,1.0
3474,15.794257,1199.75,546.0,1.0
3475,15.794561,1199.75,546.0,1.0
3476,15.803858,1200.5,546.0,1.0
3477,15.804145,1200.5,546.0,1.0
3478,15.810666,1200.75,546.0,1.0
3479,15.810961,1200.75,546.0,1.0
3480,15.814901,1200.75,546.0,1.0
3481,15.815196,1200.75,546.0,1.0
3482,15.82415,1201.0,546.0,1.0
3483,15.824445,1201.0,546.0,1.0
3484,15.834251,1200.5,546.0,1.0
3485,15.834546,1200.5,546.0,1.0
